Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,RowID,case_location,data_as_of,data_loaded_at,Analysis Neighborhoods
100490244,T07,10015133,Structure Fire / Smoke in Building,02/18/2010,02/18/2010,02/18/2010 04:12:12 PM,02/18/2010 04:12:53 PM,02/18/2010 04:13:33 PM,02/18/2010 04:14:55 PM,02/18/2010 04:23:24 PM,,,Other,02/18/2010 05:48:36 PM,FOLSOM ST/RIPLEY ST,SF,94110.0,B06,11,5663,3,3,3,False,,1,TRUCK,12.0,6.0,9.0,Bernal Heights,100490244-T07,POINT (-122.41328 37.74415),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,2.0
10580231,T19,1017420,Structure Fire / Smoke in Building,02/27/2001,02/27/2001,02/27/2001 01:18:00 PM,02/27/2001 01:18:00 PM,02/27/2001 01:18:16 PM,02/27/2001 01:19:22 PM,,,,Other,02/27/2001 01:21:48 PM,LOBOS ST/PLYMOUTH AVE,SF,94112.0,B09,33,8372,3,3,3,False,,1,TRUCK,2.0,9.0,11.0,Oceanview/Merced/Ingleside,010580231-T19,POINT (-122.45607 37.714905),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,24.0
221810451,B05,22083374,Structure Fire / Smoke in Building,06/30/2022,06/29/2022,06/30/2022 07:30:41 AM,06/30/2022 07:31:45 AM,06/30/2022 07:32:11 AM,06/30/2022 07:33:37 AM,06/30/2022 07:37:02 AM,,,Fire,06/30/2022 07:47:41 AM,WILLARD ST NORTH/GOLDEN GATE AVE/WILLARD ST,San Francisco,94118.0,B07,21.0,4557.0,3,3,3,False,Alarm,1,CHIEF,5.0,7.0,1.0,Lone Mountain/USF,221810451-B05,POINT (-122.45675 37.776825),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,18.0
180142649,94,18006130,Medical Incident,01/14/2018,01/14/2018,01/14/2018 05:42:21 PM,01/14/2018 05:42:21 PM,01/14/2018 05:43:51 PM,01/14/2018 05:44:03 PM,01/14/2018 05:56:31 PM,01/14/2018 06:06:29 PM,01/14/2018 06:14:10 PM,SFPD,01/14/2018 06:42:04 PM,STOCKTON ST/WASHINGTON ST,San Francisco,94108.0,B01,2,1331,B,2,2,True,Non Life-threatening,1,MEDIC,1.0,1.0,3.0,Chinatown,180142649-94,POINT (-122.40808 37.79494),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,6.0
193410116,E06,19147155,Structure Fire / Smoke in Building,12/07/2019,12/06/2019,12/07/2019 12:47:38 AM,12/07/2019 12:47:38 AM,12/07/2019 12:49:16 AM,12/07/2019 12:50:53 AM,12/07/2019 12:52:49 AM,,,Fire,12/07/2019 12:53:01 AM,MARKET ST/16TH ST/NOE ST,San Francisco,94114.0,B05,6,5233,3,3,3,True,Alarm,1,ENGINE,1.0,5.0,8.0,Castro/Upper Market,193410116-E06,POINT (-122.433075 37.764194),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,5.0
113370396,58,11111845,Medical Incident,12/03/2011,12/03/2011,12/03/2011 11:58:14 PM,12/03/2011 11:58:42 PM,12/03/2011 11:59:19 PM,12/03/2011 11:59:26 PM,12/04/2011 12:00:44 AM,,,Other,12/04/2011 12:32:34 AM,SYCAMORE ST/LEXINGTON ST,SF,94110.0,B02,7.0,5423.0,3,2,2,True,,1,MEDIC,1.0,2.0,9.0,Mission,113370396-58,POINT (-122.4209 37.762627),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
92020060,E03,9059873,Structure Fire / Smoke in Building,07/21/2009,07/20/2009,07/21/2009 05:53:44 AM,07/21/2009 05:53:45 AM,07/21/2009 05:53:57 AM,07/21/2009 05:55:24 AM,07/21/2009 05:56:58 AM,,,Other,07/21/2009 05:57:40 AM,LEAVENWORTH ST/OFARRELL ST,SF,94109.0,B04,3.0,1544.0,3,3,3,True,,1,ENGINE,1.0,2.0,6.0,Tenderloin,092020060-E03,POINT (-122.41462 37.785583),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
141272128,73,14043146,Medical Incident,05/07/2014,05/07/2014,05/07/2014 12:19:59 PM,05/07/2014 12:19:59 PM,05/07/2014 12:20:46 PM,05/07/2014 12:24:08 PM,05/07/2014 12:29:13 PM,,,Fire,05/07/2014 12:52:05 PM,CAPITOL AVE/BROAD ST,San Francisco,94112.0,B09,33.0,8374.0,,3,3,False,Potentially Life-Threatening,1,MEDIC,2.0,9.0,11.0,Oceanview/Merced/Ingleside,141272128-73,POINT (-122.45902 37.713173),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,24.0
102260296,63,10071247,Medical Incident,08/14/2010,08/14/2010,08/14/2010 07:44:27 PM,08/14/2010 07:45:14 PM,08/14/2010 07:45:28 PM,08/14/2010 07:47:41 PM,,,,Other,08/14/2010 07:49:38 PM,EDDY ST/HYDE ST,SF,94102.0,B02,3.0,1545.0,3,3,3,True,,1,MEDIC,1.0,2.0,6.0,Tenderloin,102260296-63,POINT (-122.415886 37.783516),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
131370218,B06,13046297,Alarms,05/17/2013,05/17/2013,05/17/2013 02:33:32 PM,05/17/2013 02:34:53 PM,05/17/2013 02:35:25 PM,05/17/2013 02:35:47 PM,,,,Fire,05/17/2013 02:42:24 PM,17TH ST/DEARBORN ST,SF,94110.0,B02,7.0,5247.0,3,3,3,False,Alarm,1,CHIEF,3.0,2.0,8.0,Mission,131370218-B06,POINT (-122.42307 37.76322),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
20090044,E01,2002683,Alarms,01/09/2002,01/08/2002,01/09/2002 05:07:47 AM,01/09/2002 05:08:13 AM,01/09/2002 05:08:20 AM,01/09/2002 05:10:31 AM,01/09/2002 05:11:47 AM,,,Other,01/09/2002 05:23:20 AM,GEARY ST/GRANT AVE,SF,94108.0,B01,1,1241,3,3,3,False,,1,ENGINE,1.0,1.0,3.0,Financial District/South Beach,020090044-E01,POINT (-122.405045 37.787766),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
220081006,SCRT2,22003824,Medical Incident,01/08/2022,01/08/2022,01/08/2022 11:06:07 AM,01/08/2022 11:08:12 AM,01/08/2022 11:15:18 AM,01/08/2022 11:15:18 AM,,,,Patient Declined Transport,01/08/2022 11:18:49 AM,CEDAR ST/LARKIN ST,San Francisco,94109.0,B04,3,1641,1,1,2,False,Non Life-threatening,1,SUPPORT,2.0,4.0,6.0,Tenderloin,220081006-SCRT2,POINT (-122.41818 37.786568),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
240422412,T14,24021514,Water Rescue,02/11/2024,02/11/2024,02/11/2024 07:38:53 PM,02/11/2024 07:41:42 PM,02/11/2024 07:48:02 PM,02/11/2024 07:49:59 PM,02/11/2024 07:53:41 PM,,,Fire,02/11/2024 08:21:34 PM,WASHINGTON BLVD/BATTERY DYNAMITE RD/LINCOLN BLVD,Presidio,94129.0,B07,51.0,4629.0,3,3,3,False,Fire,1,TRUCK,3.0,7.0,2.0,Presidio,240422412-T14,POINT (-122.47758 37.801136),02/12/2024 03:29:19 AM,02/12/2024 04:06:39 AM,27.0
131240147,67,13041776,Assist Police,05/04/2013,05/04/2013,05/04/2013 10:42:20 AM,05/04/2013 10:42:38 AM,05/04/2013 10:43:45 AM,05/04/2013 10:43:57 AM,05/04/2013 10:48:16 AM,,,Other,05/04/2013 10:54:54 AM,TOPAZ WAY/ORA WAY,SF,94131.0,B06,26.0,8154.0,3,3,3,True,Alarm,1,MEDIC,2.0,6.0,8.0,Glen Park,131240147-67,POINT (-122.43749 37.73998),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,10.0
161311878,E29,16051797,Outside Fire,05/10/2016,05/10/2016,05/10/2016 01:14:28 PM,05/10/2016 01:16:58 PM,05/10/2016 01:17:06 PM,05/10/2016 01:18:28 PM,05/10/2016 01:19:07 PM,,,Fire,05/10/2016 01:21:10 PM,15TH ST/POTRERO AVE,San Francisco,94103.0,B02,29.0,2351,3,3,3,True,Fire,1,ENGINE,1.0,2.0,10.0,Mission,161311878-E29,POINT (-122.407684 37.767082),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
161551723,E16,16061050,Structure Fire / Smoke in Building,06/03/2016,06/03/2016,06/03/2016 12:35:57 PM,06/03/2016 12:37:11 PM,06/03/2016 12:37:37 PM,06/03/2016 12:38:35 PM,06/03/2016 12:40:39 PM,,,Fire,06/03/2016 12:52:38 PM,LOMBARD ST/LYON ST,San Francisco,94123.0,B04,16.0,4326,3,3,3,True,Alarm,1,ENGINE,3.0,4.0,2.0,Marina,161551723-E16,POINT (-122.4473 37.79846),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,13.0
171773129,E43,17075015,Structure Fire / Smoke in Building,06/26/2017,06/26/2017,06/26/2017 05:29:17 PM,06/26/2017 05:29:17 PM,06/26/2017 05:29:30 PM,06/26/2017 05:31:03 PM,06/26/2017 05:33:13 PM,,,Fire,06/26/2017 05:33:35 PM,EXCELSIOR AVE/MISSION ST,San Francisco,94112.0,B09,43,6116,3,3,3,True,Alarm,1,ENGINE,1.0,9.0,11.0,Excelsior,171773129-E43,POINT (-122.433624 37.726234),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,7.0
91750066,E07,9051696,Medical Incident,06/24/2009,06/23/2009,06/24/2009 06:32:15 AM,06/24/2009 06:33:18 AM,06/24/2009 06:33:27 AM,06/24/2009 06:34:01 AM,,,,Other,06/24/2009 06:34:29 AM,JULIAN AVE/16TH ST,SF,94103.0,B02,7,5236,3,1,2,True,,1,ENGINE,2.0,2.0,9.0,Mission,091750066-E07,POINT (-122.4209 37.764977),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
81030264,E26,8031591,Structure Fire / Smoke in Building,04/12/2008,04/12/2008,04/12/2008 02:48:16 PM,04/12/2008 02:48:16 PM,04/12/2008 02:48:21 PM,04/12/2008 02:49:27 PM,04/12/2008 02:50:48 PM,,,Other,04/12/2008 02:51:09 PM,MORELAND ST/DIAMOND ST,SF,94131.0,B06,26,8152,3,3,3,True,,1,ENGINE,1.0,6.0,8.0,Glen Park,081030264-E26,POINT (-122.435616 37.738598),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,10.0
93340304,77,9101145,Structure Fire / Smoke in Building,11/30/2009,11/30/2009,11/30/2009 05:40:31 PM,11/30/2009 05:42:06 PM,11/30/2009 05:42:25 PM,11/30/2009 05:45:23 PM,,,,Other,11/30/2009 05:49:55 PM,BAKER ST/POST ST,SF,94115.0,B05,10,4342,3,3,3,True,,1,MEDIC,9.0,5.0,5.0,Presidio Heights,093340304-77,POINT (-122.442986 37.783897),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,15.0
12550345,T11,1078560,Structure Fire / Smoke in Building,09/12/2001,09/12/2001,09/12/2001 09:18:09 PM,09/12/2001 09:18:13 PM,09/12/2001 09:18:18 PM,09/12/2001 09:19:27 PM,,,,Other,09/12/2001 09:33:05 PM,24TH ST/SHOTWELL ST,SF,94110.0,B06,7,5526,3,3,3,False,,1,TRUCK,7.0,6.0,9.0,Mission,012550345-T11,POINT (-122.41517 37.75244),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
210523073,B09,21023421,Structure Fire / Smoke in Building,02/21/2021,02/21/2021,02/21/2021 10:30:30 PM,02/21/2021 10:31:06 PM,02/21/2021 10:31:20 PM,02/21/2021 10:32:59 PM,,,,Fire,02/21/2021 10:37:09 PM,ALEMANY BLVD/LYELL ST,San Francisco,94112.0,B09,32.0,8263.0,3,3,3,False,Alarm,1,CHIEF,3.0,9.0,11.0,Outer Mission,210523073-B09,POINT (-122.43119 37.730568),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,28.0
13340050,M38,1102279,Medical Incident,11/30/2001,11/29/2001,11/30/2001 07:27:37 AM,11/30/2001 07:29:43 AM,11/30/2001 07:30:05 AM,11/30/2001 07:32:33 AM,11/30/2001 07:34:26 AM,11/30/2001 08:01:53 AM,11/30/2001 08:16:57 AM,Other,11/30/2001 08:29:01 AM,TURK ST/WEBSTER ST,SF,94115.0,B05,5,3535,3,3,3,True,,1,MEDIC,2.0,5.0,5.0,Western Addition,013340050-M38,POINT (-122.43043 37.780716),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,39.0
101390370,AM10,10043610,Medical Incident,05/19/2010,05/19/2010,05/19/2010 10:48:10 PM,05/19/2010 10:48:51 PM,05/19/2010 10:49:44 PM,,05/19/2010 10:57:59 PM,05/19/2010 11:28:45 PM,05/19/2010 11:50:00 PM,Code 2 Transport,05/20/2010 12:14:31 AM,FRANKLIN ST/PINE ST,SF,94109.0,B04,38,3224,2,2,2,False,,1,PRIVATE,1.0,4.0,2.0,Western Addition,101390370-AM10,POINT (-122.42378 37.789204),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,39.0
110170248,E08,11005721,Medical Incident,01/17/2011,01/17/2011,01/17/2011 07:07:04 PM,01/17/2011 07:08:16 PM,01/17/2011 07:08:33 PM,01/17/2011 07:09:57 PM,01/17/2011 07:13:26 PM,,,Other,01/17/2011 07:22:26 PM,SPEAR ST/FOLSOM ST,SF,94105.0,B03,35,2113,3,3,3,True,,1,ENGINE,1.0,3.0,6.0,Financial District/South Beach,110170248-E08,POINT (-122.39097 37.79007),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
11870206,E07,1058142,Structure Fire / Smoke in Building,07/06/2001,07/06/2001,07/06/2001 01:10:52 PM,07/06/2001 01:10:53 PM,07/06/2001 01:11:04 PM,07/06/2001 01:11:58 PM,,,,Other,07/06/2001 01:13:43 PM,18TH ST/MISSION ST,SF,94110.0,B02,7,5423,3,3,3,False,,1,ENGINE,1.0,6.0,9.0,Mission,011870206-E07,POINT (-122.41936 37.761837),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
141533315,E07,14052744,Medical Incident,06/02/2014,06/02/2014,06/02/2014 10:12:52 PM,06/02/2014 10:13:54 PM,06/02/2014 10:17:12 PM,06/02/2014 10:18:21 PM,06/02/2014 10:20:06 PM,,,Code 2 Transport,06/02/2014 10:37:48 PM,20TH ST/SHOTWELL ST,San Francisco,94110.0,B06,7.0,5447.0,2,2,2,True,Potentially Life-Threatening,1,ENGINE,1.0,6.0,9.0,Mission,141533315-E07,POINT (-122.41578 37.75883),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
222212133,RC4,22101742,Structure Fire / Smoke in Building,08/09/2022,08/09/2022,08/09/2022 03:23:23 PM,08/09/2022 03:23:54 PM,08/09/2022 03:33:31 PM,08/09/2022 03:35:45 PM,08/09/2022 03:43:32 PM,,,Fire,08/09/2022 04:14:34 PM,THOMAS AVE/HAWES ST,San Francisco,94124.0,B10,17.0,6653.0,3,3,3,True,Fire,1,RESCUE CAPTAIN,12.0,10.0,10.0,Bayview Hunters Point,222212133-RC4,POINT (-122.38381 37.72617),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,1.0
1720225,E43,51655,Structure Fire / Smoke in Building,06/20/2000,06/20/2000,06/20/2000 06:19:52 PM,06/20/2000 06:20:13 PM,06/20/2000 06:20:18 PM,06/20/2000 06:22:38 PM,,,,Other,06/20/2000 06:24:31 PM,VELASCO AVE/CARRIZAL ST,SF,94134.0,B09,43.0,6246,3,3,3,False,,1,ENGINE,1.0,9.0,10.0,Visitacion Valley,001720225-E43,POINT (-122.420204 37.710186),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,40.0
31590265,E01,3045658,Medical Incident,06/08/2003,06/08/2003,06/08/2003 06:03:55 PM,06/08/2003 06:07:59 PM,06/08/2003 06:08:14 PM,06/08/2003 06:09:18 PM,06/08/2003 06:11:37 PM,,,Other,06/08/2003 06:16:47 PM,TURK ST/MARKET ST/MASON ST,SF,94103.0,B03,1,2247,3,3,3,True,,1,ENGINE,2.0,3.0,6.0,South of Market,031590265-E01,POINT (-122.40895 37.783287),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
223642650,SWRT4,22169792,Medical Incident,12/30/2022,12/30/2022,12/30/2022 07:32:20 PM,12/30/2022 07:34:09 PM,12/30/2022 07:34:42 PM,12/30/2022 07:34:48 PM,,,,Code 2 Transport,12/30/2022 07:38:25 PM,SPEAR ST/HOWARD ST,San Francisco,94105.0,B03,35.0,2114.0,2,E,3,False,Potentially Life-Threatening,1,SUPPORT,3.0,3.0,6.0,Financial District/South Beach,223642650-SWRT4,POINT (-122.392525 37.79131),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
181680905,RB1,18071122,Water Rescue,06/17/2018,06/17/2018,06/17/2018 09:21:36 AM,06/17/2018 09:21:47 AM,06/17/2018 09:22:02 AM,,,,,Fire,06/17/2018 09:32:22 AM,MARINE DR/LONG AVE,Presidio,94129.0,B99,51,4628,3,3,3,False,Fire,1,SUPPORT,9.0,7.0,2.0,Presidio,181680905-RB1,POINT (-122.47148 37.808514),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,27.0
72230264,E36,7064061,Medical Incident,08/11/2007,08/11/2007,08/11/2007 04:54:03 PM,08/11/2007 04:56:04 PM,08/11/2007 04:56:14 PM,08/11/2007 04:58:17 PM,08/11/2007 05:01:25 PM,,,Other,08/11/2007 05:08:40 PM,14TH ST/MISSION ST,SF,94103.0,B02,36,5215,3,3,3,True,,1,ENGINE,1.0,2.0,9.0,Mission,072230264-E36,POINT (-122.41998 37.768272),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
221232401,E41,22056126,Vehicle Fire,05/03/2022,05/03/2022,05/03/2022 05:01:04 PM,05/03/2022 05:02:20 PM,05/03/2022 05:02:51 PM,05/03/2022 05:03:40 PM,05/03/2022 05:06:38 PM,,,Fire,05/03/2022 05:13:07 PM,FILBERT ST/LARKIN ST,San Francisco,94109.0,B01,41,1626,3,3,3,True,Fire,1,ENGINE,1.0,1.0,2.0,Russian Hill,221232401-E41,POINT (-122.42088 37.799904),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,32.0
160610566,E13,16024202,Alarms,03/01/2016,02/29/2016,03/01/2016 07:27:35 AM,03/01/2016 07:28:55 AM,03/01/2016 07:29:08 AM,03/01/2016 07:29:41 AM,03/01/2016 07:33:19 AM,,,Fire,03/01/2016 07:44:34 AM,PINE ST/PETRARCH PL,San Francisco,94104.0,B01,13,1165,3,3,3,True,Alarm,1,ENGINE,2.0,1.0,3.0,Financial District/South Beach,160610566-E13,POINT (-122.4022 37.791946),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,8.0
190300555,T13,19012384,Alarms,01/30/2019,01/29/2019,01/30/2019 07:02:36 AM,01/30/2019 07:03:49 AM,01/30/2019 07:04:01 AM,01/30/2019 07:06:31 AM,01/30/2019 07:08:42 AM,,,Fire,01/30/2019 07:12:25 AM,KEARNY ST/CLAY ST,San Francisco,94111.0,B01,13,1233,3,3,3,False,Alarm,1,TRUCK,1.0,1.0,3.0,Chinatown,190300555-T13,POINT (-122.40479 37.794453),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,6.0
102030219,E41,10064054,Outside Fire,07/22/2010,07/22/2010,07/22/2010 04:05:31 PM,07/22/2010 04:12:53 PM,07/22/2010 04:13:07 PM,07/22/2010 04:14:06 PM,07/22/2010 04:16:00 PM,,,Other,07/22/2010 04:18:48 PM,SACRAMENTO ST/POWELL ST,SF,94108.0,B01,41,1414,3,3,3,True,,1,ENGINE,1.0,1.0,3.0,Nob Hill,102030219-E41,POINT (-122.40936 37.792973),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,6.0
12360333,E44,1072991,Structure Fire / Smoke in Building,08/24/2001,08/24/2001,08/24/2001 08:35:26 PM,08/24/2001 08:35:26 PM,08/24/2001 08:35:59 PM,08/24/2001 08:36:48 PM,,,,Other,08/24/2001 08:38:55 PM,EXETER ST/PAUL AVE,SF,94124.0,B10,44,6323,3,3,3,True,,1,ENGINE,1.0,10.0,10.0,Bayview Hunters Point,012360333-E44,POINT (-122.398346 37.723038),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,1.0
151380403,E12,15052311,Structure Fire / Smoke in Building,05/18/2015,05/17/2015,05/18/2015 06:17:32 AM,05/18/2015 06:17:58 AM,05/18/2015 06:18:37 AM,05/18/2015 06:19:51 AM,,,,Fire,05/18/2015 06:23:59 AM,ASHBURY ST/OAK ST,San Francisco,94117.0,B05,21.0,4513,3,3,3,True,Alarm,1,ENGINE,7.0,5.0,5.0,Haight Ashbury,151380403-E12,POINT (-122.44731 37.771877),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,3.0
70470195,94,7013798,Medical Incident,02/16/2007,02/16/2007,02/16/2007 11:30:31 AM,02/16/2007 11:32:03 AM,02/16/2007 11:32:33 AM,02/16/2007 11:36:15 AM,02/16/2007 11:39:31 AM,02/16/2007 11:57:45 AM,02/16/2007 12:24:28 PM,Code 2 Transport,02/16/2007 12:53:44 PM,06TH ST/MISSION ST,SF,94103.0,B03,1,2251,3,3,3,True,,1,MEDIC,2.0,3.0,6.0,South of Market,070470195-94,POINT (-122.40871 37.78097),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
131990300,83,13067561,Medical Incident,07/18/2013,07/18/2013,07/18/2013 06:49:40 PM,07/18/2013 06:50:06 PM,07/18/2013 06:50:13 PM,07/18/2013 06:50:23 PM,07/18/2013 07:02:05 PM,,,Patient Declined Transport,07/18/2013 07:30:15 PM,BOARDMAN PL/BRYANT ST,SF,94103.0,B03,8,2255.0,2,2,2,True,Non Life-threatening,1,MEDIC,1.0,3.0,6.0,South of Market,131990300-83,POINT (-122.40363 37.77516),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,34.0
173150118,RA48,17132276,Medical Incident,11/11/2017,11/10/2017,11/11/2017 12:48:03 AM,11/11/2017 12:48:47 AM,11/11/2017 12:49:18 AM,11/11/2017 12:52:21 AM,,,,Code 2 Transport,11/11/2017 01:27:45 AM,CROAKER CT/CHINOOK CT,Treasure Isla,94130.0,B03,48,2931,3,3,3,False,Potentially Life-Threatening,1,MEDIC,3.0,,6.0,Treasure Island,173150118-RA48,POINT (-122.374466 37.82386),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,37.0
1180159,M07,35116,Medical Incident,04/27/2000,04/27/2000,04/27/2000 03:08:58 PM,04/27/2000 03:09:09 PM,04/27/2000 03:09:52 PM,04/27/2000 03:11:10 PM,04/27/2000 03:15:30 PM,04/27/2000 03:35:04 PM,04/27/2000 03:46:23 PM,Other,04/27/2000 04:18:21 PM,GOLDEN GATE AVE/HYDE ST,SF,94102.0,B02,1.0,1546.0,3,3,3,True,,1,MEDIC,2.0,2.0,6.0,Tenderloin,001180159-M07,POINT (-122.415504 37.781654),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,36.0
200813014,74,20035311,Medical Incident,03/21/2020,03/21/2020,03/21/2020 08:50:33 PM,03/21/2020 08:50:33 PM,03/21/2020 08:50:49 PM,03/21/2020 08:50:56 PM,03/21/2020 09:05:51 PM,,,Patient Declined Transport,03/21/2020 09:39:55 PM,YOSEMITE AVE/INGALLS ST,San Francisco,94124.0,B10,17.0,6615.0,A,2,2,True,Non Life-threatening,1,MEDIC,1.0,10.0,10.0,Bayview Hunters Point,200813014-74,POINT (-122.38793 37.724728),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,1.0
92980316,74,9089907,Medical Incident,10/25/2009,10/25/2009,10/25/2009 08:53:08 PM,10/25/2009 08:54:40 PM,10/25/2009 08:55:41 PM,10/25/2009 08:56:05 PM,10/25/2009 09:00:58 PM,,,Other,10/25/2009 09:12:14 PM,FOLSOM ST/19TH ST,SF,94110.0,B06,7,5432,3,3,3,True,,1,MEDIC,2.0,6.0,9.0,Mission,092980316-74,POINT (-122.41484 37.760498),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
132280172,E07,13076938,Medical Incident,08/16/2013,08/16/2013,08/16/2013 11:23:19 AM,08/16/2013 11:25:09 AM,08/16/2013 11:26:05 AM,08/16/2013 11:27:24 AM,,,,Other,08/16/2013 11:40:58 AM,SOUTH VAN NESS AVE/23RD ST,SF,94110.0,B06,7,5511,3,2,2,True,Non Life-threatening,1,ENGINE,2.0,6.0,9.0,Mission,132280172-E07,POINT (-122.41641 37.753967),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
101570261,64,10049397,Medical Incident,06/06/2010,06/06/2010,06/06/2010 05:13:50 PM,06/06/2010 05:14:10 PM,06/06/2010 05:14:48 PM,06/06/2010 05:16:56 PM,06/06/2010 05:24:11 PM,06/06/2010 05:31:55 PM,06/06/2010 05:41:42 PM,Code 3 Transport,06/06/2010 06:31:00 PM,ROLPH ST/NEWTON ST,SF,94112.0,B09,43,6232,3,E,3,True,,1,MEDIC,3.0,9.0,11.0,Excelsior,101570261-64,POINT (-122.43919 37.714695),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,7.0
240720335,RC1,24036056,Medical Incident,03/12/2024,03/11/2024,03/12/2024 05:38:04 AM,03/12/2024 05:41:16 AM,03/12/2024 05:41:58 AM,03/12/2024 05:44:10 AM,,,,Other,03/12/2024 05:51:22 AM,POLK ST/WILLOW ST,San Francisco,94109.0,B02,3.0,3115.0,E,E,3,True,Potentially Life-Threatening,1,RESCUE CAPTAIN,3.0,2.0,5.0,Tenderloin,240720335-RC1,POINT (-122.41927 37.78357),03/13/2024 03:29:48 AM,03/13/2024 04:14:03 AM,36.0
131090156,E18,13036603,Medical Incident,04/19/2013,04/19/2013,04/19/2013 11:03:02 AM,04/19/2013 11:04:05 AM,04/19/2013 11:04:40 AM,04/19/2013 11:05:04 AM,04/19/2013 11:08:46 AM,,,Other,04/19/2013 11:26:23 AM,39TH AVE/MORAGA ST,SF,94122.0,B08,18.0,7624.0,3,3,3,True,Potentially Life-Threatening,1,ENGINE,1.0,8.0,4.0,Sunset/Parkside,131090156-E18,POINT (-122.49803 37.755154),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,35.0
72990105,HT48,7086058,Medical Incident,10/26/2007,10/26/2007,10/26/2007 09:13:54 AM,10/26/2007 09:15:15 AM,10/26/2007 09:16:54 AM,,10/26/2007 09:28:36 AM,,,Other,10/26/2007 09:39:25 AM,AVENUE D/09TH TI ST,TI,94130.0,B03,48,2931,1,1,2,False,,1,SUPPORT,1.0,,6.0,Treasure Island,072990105-HT48,POINT (-122.37266 37.82412),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,37.0
232861406,75,23138140,Medical Incident,10/13/2023,10/13/2023,10/13/2023 11:24:24 AM,10/13/2023 11:27:36 AM,10/13/2023 11:28:16 AM,10/13/2023 11:28:21 AM,10/13/2023 11:43:34 AM,10/13/2023 12:01:59 PM,10/13/2023 12:21:27 PM,Code 2 Transport,10/13/2023 12:44:08 PM,BRADY ST/COLTON ST,San Francisco,94103.0,B02,36.0,5115.0,2,2,2,True,Non Life-threatening,1,MEDIC,1.0,2.0,6.0,Mission,232861406-75,POINT (-122.4204 37.772873),02/05/2024 03:27:52 AM,02/05/2024 10:56:25 AM,20.0
